Statement,Label
Trump 'arms race' comment sows more doubt on nuclear policy,TRUE
 Rep. Ted Lieu Issues Blistering Takedown Of Trump’s Illegal Missile Strike (VIDEO),FALSE
Clinton offers plan to curb 'unjustified' price hikes on life-saving drugs,TRUE
Factbox: Issues at stake in Trump-China summit in Florida,TRUE
Senate unanimously backs tougher North Korea sanctions,TRUE
Fewer than a third of Americans back Trump tax plan: Reuters/Ipsos poll,TRUE
"EPA confirms White House freeze on grants, contracts ends Friday",TRUE
Surveys contradict Trump claim that Comey had lost FBI confidence,TRUE
Snowden warns of increase in U.S. domestic spying after Trump victory,TRUE
 Traffic Signs Hacked With Pro-Bernie And Hilarious Anti-Trump Messages (VIDEO),FALSE
"Investigators ask White House for details on FBI director firing, Flynn ouster: NYT",TRUE
 Trump National Security Pick Monica Crowley’s Book No Longer For Sale Over Plagiarism,FALSE
Lebanon army chief warns of Israel threat amid political crisis,TRUE
 Trump Screams About FAKE NEWS While Demanding Protection Money From Germany (TWEETS),FALSE
Saudi stocks rebound after initial drop on corruption probe,TRUE
"MSNBC host leaving the Republican party, becoming an independent",TRUE
 Trump Administration Is Already Talking About Withholding Harvey Aid,FALSE
"Romania says Britain more 'positive' on Brexit talks, so is EU",TRUE
FBI INFORMANT Has Video Evidence of Russian Efforts to Win Favor of Clintons in Uranium One Deal,FALSE
WATCH The White House Christmas Tree Arrival Ceremony [Video],FALSE
Spain gives Catalan leader five days to clarify independence,TRUE
 Rapist Cop Daniel Holtzclaw Disappears From Prison Database (IMAGES),FALSE
Trump taps top Sessions attorney to lead civil division: White House,TRUE
 Man Almost Dies On Flight Because Crew Didn’t Think Black Women Can Be Doctors,FALSE
Bid to block Pakistan F-16 sale fails in U.S. Senate,TRUE
 Watch Lindsey Graham Accept Defeat Over Trump: ‘I Can’t Go Where He’s Taking The Country’ (VIDEO),FALSE
"Sprint, OneWeb say 8,000 jobs announced by Trump are part of SoftBank pledge",TRUE
UK PM May promises to uphold N. Ireland peace process as Brexit impasse ends,TRUE
Republicans fail again to kill off Obamacare in Senate,TRUE
Trump social media director violated law with call to oust congressman: agency,TRUE
"Scottish leader says Trump win brings ""real sense of anxiety' for many",TRUE
Delays dog 'shovel ready' projects in Trump's infrastructure plan,TRUE
Myanmar government says case against Reuters journalists can proceed,TRUE
Tillerson will not meet Turkey opposition in Ankara visit this week,TRUE
 Right-Wing Terrorist Cliven Bundy Finally Charged In Relation To 2014 Standoff With Feds In Nevada,FALSE
Britain seeks to smooth Brexit path for nuclear power,TRUE
 Fox News Asks This Man For Pictures Of New York Solidarity March – His Response Is PRICELESS,FALSE
"Vote-buying, counting glitches marred Kyrgyzstan vote: observers",TRUE
"As racial politics loom over election, Obama's legacy is seen as mixed",TRUE
" A Judge Just Gave Sarah Palin Some Very, Very Bad News",FALSE
Hillary Clinton raised $30.1 million in February,TRUE
"After deadly protests, Indian states in lockdown for 'godman's' rape sentencing",TRUE
"Irma seen costing more than 1 billion euros in Saint Martin, Saint Barth",TRUE
 CONFIRMED: High-Level Trump Campaign Staff Was In ‘Constant Touch’ With The Russian Government (VIDEO),FALSE
Senators press Mylan on 'exorbitantly expensive' EpiPen,TRUE
" FBI FINALLY Does Its Job, Starts Monitoring Oregon Militia Terrorists",FALSE
Congress sends Obama bill on Zika drug development,TRUE
"'Political mainstream', Corbyn says Britain's Labour ready for government",TRUE
Ex-Christie associates get up to two years in prison in 'Bridgegate' scandal,TRUE
 Former Classmate: Trump Smacked His Son So Hard It Knocked ‘Him To The Floor’,FALSE
PM May's deputy denies report pornography was found on office computer,TRUE
Republican Senator Daines says he will support tax bill -statement,TRUE
China says it is making unremitting efforts on North Korea nuclear issue,TRUE
"U.S. House axes rules to prevent corruption, pollution",TRUE
"Trump EPA pick says backs biofuels program, but open to tweaks",TRUE
 WATCH: Hypocrite Trump Supporter Gets BURIED For Whining About A Racist Being Called A Racist,FALSE
Trump fills top jobs for his administration,TRUE
"Republican Party, Trump campaign to meet in Florida",TRUE
 Trump Just Got Banned From The Place Where He Proposed To Melania,FALSE
" Asked Why He’s Defending Abortion Group Pro-Bono, Lawyer Drops Truthbomb Pro-Lifers Will HATE",FALSE
 Rick Scott Just Got HUMILIATED So Badly In A Starbucks That He Had To Run Away (VIDEO),FALSE
Trump hints at pardon for former Arizona Sheriff Arpaio,TRUE
Growing unease as India curbs the net to keep the peace,TRUE
"Macedonia's parliament adopts 2018 budget, opposition boycotts vote",TRUE
EU to resume political contact 'at all levels' with Thailand: statement,TRUE
 Elizabeth Warren Just Ripped The S.E.C. Apart For Allowing A Criminal Back On Wall Street,FALSE
"Myanmar operation against Rohingya has 'hallmarks of ethnic cleansing', U.S. Congress members say",TRUE
Pages of U.S. 9/11 report detailing possible Saudi ties made public,TRUE
 Are Republicans Abandoning Their War On The Poor To Fight Back Against Trump?,FALSE
 WATCH: Wounded Vet Tells Trump To Start Acting Like A Legitimate President In POWERFUL Message,FALSE
Putin critic Navalny detained by police before pre-election rally,TRUE
 Twitter Has Absolute Field Day Laughing At Trump For Blinding Himself During Eclipse,FALSE
"Afghan Taliban deny former hostage's claims of murder, rape",TRUE
Obama to Republican leaders: why are you still endorsing Trump?,TRUE
China pushing billions into Iranian economy as Western firms stall,TRUE
Trump says illegal migrants brought as children 'shouldn't be worried',TRUE
China to expand corruption supervision pilot scheme nationwide: Xinhua,TRUE
Japan's Abe says North Korea situation needs quick action,TRUE
European politicians wary on Republican convention over Trump,TRUE
Trump plans to name former Bush staffer Cha as Seoul envoy,TRUE
"In blustery call, Trump pressured Mexico on border wall payment",TRUE
South African Supreme Court upholds reinstating 783 corruption charges against Zuma,TRUE
 Pennsylvania Republican Makes Dumbest Claim Yet About Cause Of Climate Change,FALSE
Fox News Republican debate draws biggest audience of 2016 contests,TRUE
 Chrissy Teigan Shoving Trump’s Words Back In His Face Is The Best Thing You’ll See Today (TWEET),FALSE
 Trump Has Already Made Us The World’s Punch Line In A NAUSEATING Way,FALSE
U.S. Attorney General Sessions urges crackdown on asylum policies,TRUE
 Georgia GOP Official Celebrates MLK Day By Calling Civil Rights Legend John Lewis A ‘Racist Pig’,FALSE
"Iranians fear economic hardship, but united against Trump",TRUE
 Wife Of The Japanese PM Epically Trolled Trump At G20,FALSE
Puerto Rico board sets Oct. 14 date for draft turnaround plan,TRUE
 Being Transgender Could Soon Mean You’re A Sex Offender In Arkansas If GOPer Gets Her Way,FALSE
U.S. lawmakers to debate measures to block Boeing aircraft sale to Iran,TRUE
 WATCH: Republican Army Colonel Hammers Gun Nut On Real Time With Bill Maher,FALSE
French defense minister: scrapping nuclear deal would be gift to Iran hardliners,TRUE
Hispanic coalition asks Trump to stop 'attacks',TRUE
"Russia raps Canada's Magnitsky bill, ready to retaliate",TRUE
 Coretta Scott King Wrote A Letter Opposing Jeff Sessions And Republicans Have Been Hiding It Since 1986,FALSE
Clinton would use executive action to end tax loophole: USA Today,TRUE
"U.S. Secretary of State to visit Turkey on March 30, says Turkish minister",TRUE
Trump already a tainted name in Indonesia after Muslim ban remarks,TRUE
Florida Gov. Scott not endorsing 2016 Republican presidential candidate,TRUE
Russian bombers hit targets in Syria's Deir al-Zor province,TRUE
Turkey detains more than 160 Islamic State suspects in Ankara,TRUE
U.S. lobbying trade group urges Congress to revamp disclosure laws,TRUE
 Vehemently Anti-Gay Pastor Arrested On 70 Counts Of Child Porn,FALSE
U.S. senator says panel could take up Russia sanctions bill this summer,TRUE
 Trump’s Border Wall Sh*t Just Got Real – Texans Receive Notices To Sell Or Have Their Land Taken,FALSE
Trump's chief of staff Priebus to head back to DC after Saudi stop,TRUE
U.S. draft U.N. resolution seeks extension of Syria chemical probe,TRUE
Kurdish oil flows to Turkey resume after technical stoppage: shipping source,TRUE
"China's ruling party expels anti-graft, ex-insurance officials citing graft",TRUE
 WATCH: Chuck Todd SWATS Annoying Kellyanne Conway For Calling Trump’s Lies ‘Alternative Facts’,FALSE
Tornado replacement must be fifth generation: German air force chief,TRUE
Trump expected to delay U.S. embassy move to Jerusalem: sources,TRUE
 Trump Stops Praising Coast Guard’s Harvey Efforts To Viciously Attack The Media (VIDEO),FALSE
Russia: Syria government forces now on east bank of Euphrates river,TRUE
Half of central Congo's 1.5 million displaced people have returned,TRUE
 WATCH: Harney County Trio Releases ‘Ballad Of The Malheur Patriots’,FALSE
 Trump Is So Bad Hillary Is Telling Him How To Be President And He’s Doing What She Says,FALSE
U.S. climate envoy Stern to step down: State Department,TRUE
 PROOF Republicans Claiming Obama Shouldn’t Pick Supreme Court Justice Are Hypocrites (QUOTES),FALSE
Tillerson set to meet Trudeau for North Korea crisis talks: source,TRUE
JUST IN: FCC VOTES To Repeal Obama’s Net Neutrality Rules After BOMB THREAT Clears Room,FALSE
Obama says U.S. special relationship with Britain will endure,TRUE
"Nine killed, others injured in minibus crash in central Bulgaria",TRUE
 A Fed Up Reporter Just Stood Up To Sarah Huckabee As She Was Smearing The Free Press (VIDEO),FALSE
"Russia, China agree North Korea, Syria crises should be resolved by diplomacy",TRUE
 Democrat Hilariously Mocks Paul Ryan During House Sit-In: ‘He’s Up In His Office Crying’ (VIDEO),FALSE
Hawaii lawmaker resigns from Republican Party to join Democrats,TRUE
 Two Stunning New Polls Show These Staunch Red States Could Turn Blue To Avoid Electing Trump,FALSE
Mattis hopeful freeing of hostages in Pakistan to boost cooperation,TRUE
 Calm Down! Democrats Are Going To Stomp Trump Into The Ground,FALSE
Trump to deliver remarks on decision on Jerusalem embassy: White House,TRUE
Trump could easily erase much of Obama's foreign policy legacy,TRUE
"Trump's chance of victory skyrockets on betting exchanges, online market",TRUE
 Australia’s Ex-Foreign Minister Responds To Trump’s Failing Presidency; America Should Listen (VIDEO),FALSE
Xi ally Li Qiang named Shanghai party boss: Xinhua,TRUE
Somaliland picks ruling party's candidate as new president,TRUE
 Everyone KNEW Trump Would Be Golfing Again – So Protesters Were Totally Ready When He Showed Up,FALSE
Trump signals willingness to raise U.S. minimum wage,TRUE
Head of Russian general staff reassures NATO over war games: RIA,TRUE
"German, Chinese leaders agree on need to tighten North Korea sanctions",TRUE
Manafort attorney: No evidence client colluded with Russia,TRUE
Hezbollah leader says Saudi declared war on Lebanon and Hezbollah,TRUE
Austrian finance minister says will not serve in new government,TRUE
Russia's Lavrov to Iran's Zarif: Moscow committed to Iran nuclear deal,TRUE
"SEAN HANNITY BLASTS FAKE TRUMP-RUSSIA Collusion Narrative: “Is this all Mueller has? Because if it is, it’s PATHETIC” [VIDEO]",FALSE
Kenya's nurses call off their strike as lecturers take action,TRUE
 Trump National Security Adviser Seriously Violated Federal Law; Should Be BANNED From Office,FALSE
Mattis slams 'false' reports on Trump request for nuclear arms hike,TRUE
AFL-CIO political committee recommends Clinton endorsement,TRUE
Trump spokesman sparks outcry by comparing Assad to Hitler,TRUE
"U.S. lifts Sudan sanctions, wins commitment against arms deals with North Korea",TRUE
U.S. 'very concerned' by media crackdown in Malaysia,TRUE
Mattis says does not have complete accurate information on Niger ambush,TRUE
Exclusive: U.S. to announce further easing of Cuba restrictions on March 17 - sources,TRUE
 Two Florida Lawmakers Just Voted Against Hurricane Relief As Irma Strikes Their State,FALSE
32-Yr Old ILLEGAL ALIEN Repeatedly Raped and Impregnated 15-Yr Old Stepdaughter As Way To Stay In U.S.,FALSE
Corsica's nationalists dream bigger after election win,TRUE
Clinton leads Trump by eight points: Reuters/Ipsos poll,TRUE
Labor activists target Midwest politicians opposing wage increases,TRUE
 FL Crowd Says ‘Amen’ When ‘Christian’ Man Brags About Molesting Children And Getting Away With It (VIDEO),FALSE
Venezuelan President Maduro will not go to U.N. rights forum,TRUE
Travel ban protest delays Senate panel vote on Trump Treasury pick,TRUE
U.S. lawmakers may change September 11 law after rejecting veto,TRUE
"U.S. attack will not lead to military escalation, says pro-Damascus official",TRUE
"Myanmar's Rohingya suffered for years, need lasting solution: Turkey",TRUE
"Locked in power struggle, Congo army and militia massacred hundreds: report",TRUE
"Brazil election campaign fund not big enough, judge says",TRUE
 WATCH: Jake Tapper Rips Michael Flynn for His Hypocrisy,FALSE
"Despite derision, Britain's PM May might well be able to carry on... for now",TRUE
 Jimmy Fallon Roasts Donald Trump With This Genius Prank Phone Call (VIDEO),FALSE
